"devt","status","suit_1","total_rx_pct_1","exp_rx_1","status_1","status_2","status_2_1"
18,"C",0,0.0729232,24523.12,"O",NA,"NA_O"
18,"C",0,1,5000,"O",NA,"NA_O"
18,"C",0,1,3500,"O",NA,"NA_O"
18,"C",0,0.985113055555556,1392.21,"O",NA,"NA_O"
18,"O",0,0.767038666666667,549.12,"O",NA,"NA_O"
18,"O",1,1,3000,"O",NA,"NA_O"
18,"O",0,0.580422051282051,1851.36,"O",NA,"NA_O"
18,"O",0,0,0,"C",NA,"C"
18,"O",0,0.791261684574321,2549,"O",NA,"NA_O"
18,"O",0,0.741326029488084,2594.55,"O",NA,"NA_O"
18,"O",0,0.748413617021277,1057.63,"O",NA,"NA_O"
18,"O",0,1,5000,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"C",0,0.959692307692308,1476,"O",NA,"NA_O"
18,"C",0,1,0,"O",NA,"NA_O"
18,"C",0,0.473565853658537,1554.73,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"O",1,0.687155120010266,5000,"O",NA,"NA_O"
18,"O",0,0.552020744680851,1889.95,"O",NA,"NA_O"
18,"C",0,0.9924,2405,"O",NA,"NA_O"
18,"C",0,0.728578823529412,900.3,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0.934474666666667,2508.56,"O",NA,"NA_O"
18,"C",0,0.762382458539921,3390.04,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,0.892156571428571,612.74,"O",NA,"NA_O"
18,"C",0,0.923426666666667,1153.61,"O",NA,"NA_O"
18,"C",0,0.823464615384615,1570.38,"O",NA,"NA_O"
18,"O",0,0,0,"C",NA,"C"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,0,0,"C",NA,"C"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0.943553846153846,1766.2,"O",NA,"NA_O"
18,"O",0,0.618562857142857,1500,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,0.951069259259259,678.87,"O",NA,"NA_O"
18,"O",0,0.823425,27.95,"O",NA,"NA_O"
18,"O",0,0.985754041213655,78743.83,"O",NA,"NA_O"
18,"O",1,0.843487772601755,1067.5,"O",NA,"NA_O"
18,"O",0,0.922286,1722.86,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0.933684210526316,870,"O",NA,"NA_O"
18,"C",0,0.840017931034483,2156.03,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",1,0.839823,2497.36,"O",NA,"NA_O"
18,"O",0,0.922472857142857,2000,"O",NA,"NA_O"
18,"O",0,0.875708780487805,74.06,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"C",0,0.92240972972973,2064.58,"O",NA,"NA_O"
18,"C",0,0.932397714285714,816.96,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,0.816326530612245,2000,"O",NA,"NA_O"
18,"C",0,0.897499565217391,1642.49,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"O",0,0.978070857142857,1732.48,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,0.716098857142857,1500,"O",NA,"NA_O"
18,"C",0,0.899567567567568,2500,"O",NA,"NA_O"
18,"C",0,0.589357950908827,2004.56,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,0.999113455,88226.91,"O",NA,"NA_O"
18,"O",0,0.913090545454545,2500,"O",NA,"NA_O"
18,"C",0,0.717852307692308,1960,"O",NA,"NA_O"
18,"O",0,0.928180714285714,1994.53,"O",NA,"NA_O"
18,"C",0,0.636202666666667,3299.94,"O",NA,"NA_O"
18,"O",0,0.990476190476191,1500,"O",NA,"NA_O"
18,"C",0,0.770127777777778,913.4,"O",NA,"NA_O"
18,"C",0,1,500,"O",NA,"NA_O"
18,"O",0,0.542693939393939,518.25,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,0.91166,1484.09,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0.928069142857143,1241.21,"O",NA,"NA_O"
18,"O",0,0.391160701754386,618.24,"O",NA,"NA_O"
18,"C",0,0.985,910,"O",NA,"NA_O"
18,"C",0,0.966666666666667,2500,"O",NA,"NA_O"
18,"O",0,0.8034812,5348.12,"O",NA,"NA_O"
18,"C",NA,NA,NA,NA,NA,NA
18,"C",0,0.512748531845794,915.17,"O",NA,"NA_O"
18,"O",0,0.7739775,554.92,"O",NA,"NA_O"
18,"O",0,1,1000,"O",NA,"NA_O"
18,"O",0,0.93650502230586,794.48,"O",NA,"NA_O"
18,"C",0,1,0,"O",NA,"NA_O"
18,"C",0,0.821595652173913,1724.61,"O",NA,"NA_O"
18,"C",0,0.692022875353265,2405,"O",NA,"NA_O"
18,"C",0,0.723907647058824,1950.75,"O",NA,"NA_O"
18,"O",0,0.909391724137931,1895.43,"O",NA,"NA_O"
18,"O",0,0.701494090909091,834.33,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"C",0,1,3000,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,0.83686,3000,"O",NA,"NA_O"
18,"C",0,0.874164888888889,2465,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"O",0,0.987540869565217,2000,"O",NA,"NA_O"
18,"C",0,0.546591965626625,136.68,"O",NA,"NA_O"
18,"C",0,0.943482142857143,1708.75,"O",NA,"NA_O"
18,"C",0,0.935599393939394,1676.95,"O",NA,"NA_O"
18,"O",0,0.85537,1842.96,"O",NA,"NA_O"
18,"O",0,1,3000,"O",NA,"NA_O"
18,"C",0,0.898474153846154,517.83,"O",NA,"NA_O"
18,"C",NA,NA,NA,NA,NA,NA
18,"C",0,0.546652962962963,1298.32,"O",NA,"NA_O"
18,"C",0,0.517995899459854,1947.94,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"O",0,1,2000,"O",NA,"NA_O"
18,"C",0,0.640621711563588,844.77,"O",NA,"NA_O"
18,"O",0,0.934058284023669,3000,"O",NA,"NA_O"
18,"O",0,0,0,"C",NA,"C"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,1,3000,"O",NA,"NA_O"
18,"C",0,0.864458,4000,"O",NA,"NA_O"
18,"C",0,0.774263272727273,2500,"O",NA,"NA_O"
18,"O",0,0.840612888888889,1484.5,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"C",0,0.241704545454545,303.6,"O",NA,"NA_O"
18,"C",0,0.847914,979.14,"O",NA,"NA_O"
18,"C",0,0.9385788,3464.47,"O",NA,"NA_O"
18,"O",0,0.930990352941176,2500,"O",NA,"NA_O"
18,"O",0,0.693176923076923,3000,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"O",0,0.996990315789474,10000,"O",NA,"NA_O"
18,"O",0,0.850843162598533,2440.62,"O",NA,"NA_O"
18,"C",0,0.651300194174757,3409.7,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0.939477848101266,2000,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,0.958627348066298,8601.55,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"O",0,0.680806247312963,1643.5,"O",NA,"NA_O"
18,"C",NA,NA,NA,NA,NA,NA
18,"O",0,0.53673128,16691.41,"O",NA,"NA_O"
18,"C",0,0.996204705882353,2338.7,"O",NA,"NA_O"
18,"O",0,0.6955225,673.36,"O",NA,"NA_O"
18,"O",0,1,1000,"O",NA,"NA_O"
18,"O",0,0.9415625,1000,"O",NA,"NA_O"
18,"C",0,0.957767818181818,2677.23,"O",NA,"NA_O"
18,"C",0,0.7896505,358.64,"O",NA,"NA_O"
18,"O",0,0.61682,1350.46,"O",NA,"NA_O"
18,"C",0,0.708410461522332,0,"O",NA,"NA_O"
18,"O",0,0.919886904761905,1687.75,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"C",0,0.94877380952381,2424.25,"O",NA,"NA_O"
18,"O",0,0.915225806451613,186,"O",NA,"NA_O"
18,"O",0,0.924038859060403,10000,"O",NA,"NA_O"
18,"O",0,0.6529944,1726.35,"O",NA,"NA_O"
18,"O",0,0.748823636363636,1044.15,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,0.946109,22305.45,"O",NA,"NA_O"
18,"C",0,0.711056363636364,1084,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,0.946988235294118,1098.8,"O",NA,"NA_O"
18,"C",0,0.807592727272727,1829.55,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,0.898005,388.03,"O",NA,"NA_O"
18,"O",0,0.889425,1394.25,"O",NA,"NA_O"
18,"C",0,0.930388888888889,373.5,"O",NA,"NA_O"
18,"C",0,1,500,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"C",0,0.834924390243903,1568.57,"O",NA,"NA_O"
18,"O",1,0.831067924528302,1500,"O",NA,"NA_O"
18,"C",0,0.840824444444444,2965,"O",NA,"NA_O"
18,"C",0,0.67688625,680.86,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,0.980373626373626,3107,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0.40784962962963,1500,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"O",0,0.957864285714286,1820.2,"O",NA,"NA_O"
18,"C",0,1,5000,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,0.6770608,8853.04,"O",NA,"NA_O"
18,"O",0,1,3000,"O",NA,"NA_O"
18,"O",0,0.800706956521739,425.35,"O",NA,"NA_O"
18,"O",0,0.744410769230769,1734.93,"O",NA,"NA_O"
18,"C",0,0.981240769230769,2024.52,"O",NA,"NA_O"
18,"O",0,1,1500,"O",NA,"NA_O"
18,"O",1,0.993898755555556,6813.61,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"C",0,1,750,"O",NA,"NA_O"
18,"O",0,0.8474375,2191.5,"O",NA,"NA_O"
18,"C",0,0.992922307692308,407.99,"O",NA,"NA_O"
18,"C",0,0.8286,643,"O",NA,"NA_O"
18,"C",0,0.784559215686275,2500,"O",NA,"NA_O"
18,"O",1,0,0,"C",NA,"C"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"O",0,0.663418333333333,4415,"O",NA,"NA_O"
18,"O",0,0.803061016949153,1813.71,"O",NA,"NA_O"
18,"C",0,1,500,"O",NA,"NA_O"
18,"O",0,0.861178333333333,167.07,"O",NA,"NA_O"
18,"C",0,0.8862624,1799.99,"O",NA,"NA_O"
18,"C",1,0.872941142857143,2500,"O",NA,"NA_O"
18,"O",1,0.793055578947368,2500,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0.921635483870968,2394.61,"O",NA,"NA_O"
18,"O",1,0.961181333333333,1626.58,"O",NA,"NA_O"
18,"C",0,0.98344,2701.92,"O",NA,"NA_O"
18,"O",0,0.773,365,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,0.369332012847966,3496.15,"O",NA,"NA_O"
18,"C",0,0.637531739130435,1658.24,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"C",0,0.951546,4273.19,"O",NA,"NA_O"
18,"O",1,1,2500,"O",NA,"NA_O"
18,"O",0,0.587097591836735,7370.77,"O",NA,"NA_O"
18,"C",0,0.736347330036367,2000,"O",NA,"NA_O"
18,"C",0,0.954111111111111,587,"O",NA,"NA_O"
18,"C",0,0.761953,810.35,"O",NA,"NA_O"
18,"O",0,0.5540859375,2000,"O",NA,"NA_O"
18,"C",0,0.845865882352941,2405,"O",NA,"NA_O"
18,"C",1,1,1000,"O",NA,"NA_O"
18,"C",0,0.947011764705882,2000,"O",NA,"NA_O"
18,"C",0,0.7848112,2871.5,"O",NA,"NA_O"
18,"C",0,0.968454210526316,1400.63,"O",NA,"NA_O"
18,"O",1,0.988913043478261,2745,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,1,2000,"O",NA,"NA_O"
18,"C",0,0.855897435897436,2000,"O",NA,"NA_O"
18,"C",0,0.881895,2055.16,"O",NA,"NA_O"
18,"O",1,1,2500,"O",NA,"NA_O"
18,"C",0,0.900965517241379,3000,"O",NA,"NA_O"
18,"C",0,0.828815636363636,2500,"O",NA,"NA_O"
18,"O",0,1,2000,"O",NA,"NA_O"
18,"C",0,0.890335,5000,"O",NA,"NA_O"
18,"O",0,0.148636594807255,0,"O",NA,"NA_O"
18,"O",0,0.928961230769231,1191.24,"O",NA,"NA_O"
18,"C",0,0.978149,4344.47,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"O",1,1,3000,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",0,1,5000,"O",NA,"NA_O"
18,"O",0,0.97485,3868.25,"O",NA,"NA_O"
18,"O",0,1,1000,"O",NA,"NA_O"
18,"C",0,0.641806428571429,1635.29,"O",NA,"NA_O"
18,"C",0,1,400,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0.739902380952381,2766.66,"O",NA,"NA_O"
18,"C",0,0.840796256684492,922.89,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"C",0,1,3000,"O",NA,"NA_O"
18,"C",0,0.921428571428571,2000,"O",NA,"NA_O"
18,"C",0,0.917312222222222,3609,"O",NA,"NA_O"
18,"O",1,1,25000,"O",NA,"NA_O"
18,"O",1,0.995726546666667,12179.64,"O",NA,"NA_O"
18,"O",1,1,3000,"O",NA,"NA_O"
18,"C",0,0.9152304,2415,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"O",0,1,500,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"O",1,1,2000,"O",NA,"NA_O"
18,"C",0,0.97102,2478.36,"O",NA,"NA_O"
18,"C",0,0.938865161290323,2465,"O",NA,"NA_O"
18,"O",0,0.703136363636364,5000,"O",NA,"NA_O"
18,"O",0,0.934489777777778,4000,"O",NA,"NA_O"
18,"C",0,1,4000,"O",NA,"NA_O"
18,"O",0,1,5000,"O",NA,"NA_O"
18,"C",0,0.866400970369087,1000,"O",NA,"NA_O"
18,"O",1,1,1000,"O",NA,"NA_O"
18,"C",0,1,500,"O",NA,"NA_O"
18,"C",0,1,5000,"O",NA,"NA_O"
18,"C",0,0.93804,2349.42,"O",NA,"NA_O"
18,"O",0,0.895730769230769,5000,"O",NA,"NA_O"
18,"O",0,0.810070571428571,5000,"O",NA,"NA_O"
18,"O",1,1,1500,"O",NA,"NA_O"
18,"C",0,0.93165,3000,"O",NA,"NA_O"
18,"O",0,0.803717391304348,1910,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"O",0,1,1500,"O",NA,"NA_O"
18,"O",0,0.871574666666667,2110.43,"O",NA,"NA_O"
18,"C",0,1,500,"O",NA,"NA_O"
18,"C",0,0.629186153846154,3000,"O",NA,"NA_O"
18,"O",0,1,500,"O",NA,"NA_O"
18,"C",0,1,0,"O",NA,"NA_O"
18,"O",1,0.86,2580,"O",NA,"NA_O"
18,"C",0,1,3000,"O",NA,"NA_O"
18,"O",0,0.909343555555556,5000,"O",NA,"NA_O"
18,"O",1,0.796818888888889,823,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"C",0,1,750,"O",NA,"NA_O"
18,"C",0,1,500,"O",NA,"NA_O"
18,"O",0,1,2000,"O",NA,"NA_O"
18,"C",0,0.913533333333333,2051.5,"O",NA,"NA_O"
18,"O",0,1,1500,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"O",0,0.8666,2166.5,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"O",0,0.926442325581395,1500,"O",NA,"NA_O"
18,"C",0,1,300,"O",NA,"NA_O"
18,"O",0,1,5000,"O",NA,"NA_O"
18,"O",0,0.371681818181818,1000,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"C",0,0.839602608695652,2500,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"C",0,0.361891666666667,1000,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"C",0,0.663091111111111,1500,"O",NA,"NA_O"
18,"C",0,0.8857345,2500,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"O",0,0.757388529411765,4875,"O",NA,"NA_O"
18,"O",0,1,2000,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"C",0,0.764004347826087,2286.05,"O",NA,"NA_O"
18,"O",1,0.984772727272727,2497.5,"O",NA,"NA_O"
18,"O",0,0.969297872340426,2778.5,"O",NA,"NA_O"
18,"O",0,0,0,"O",NA,"NA_O"
18,"O",0,0.55,4000,"O",NA,"NA_O"
18,"C",0,0.714285714285714,2500,"O",NA,"NA_O"
18,"O",0,0.25875,1000,"O",NA,"NA_O"
18,"O",0,1,500,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"C",0,1,5000,"O",NA,"NA_O"
18,"C",0,1,750,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"C",0,1,0,"O",NA,"NA_O"
18,"C",0,1,750,"O",NA,"NA_O"
18,"O",0,0,0,"O",NA,"NA_O"
18,"C",0,1,3000,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"O",1,1,1500,"O",NA,"NA_O"
18,"C",0,0.445964705882353,2500,"O",NA,"NA_O"
18,"O",0,0.610415,1000,"O",NA,"NA_O"
18,"C",0,0.988214285714286,2670,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"C",0,0.436733333333333,2500,"O",NA,"NA_O"
18,"O",0,1,750,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"C",0,1,5000,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"O",0,1,1500,"O",NA,"NA_O"
18,"O",0,0.68194,2000,"O",NA,"NA_O"
18,"O",0,1,300,"O",NA,"NA_O"
18,"C",0,0.4002,2500,"O",NA,"NA_O"
18,"C",0,0.947892571428571,4088.12,"O",NA,"NA_O"
18,"O",1,1,2500,"O",NA,"NA_O"
18,"C",0,1,5000,"O",NA,"NA_O"
18,"C",1,1,1000,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"O",0,1,300,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"C",0,0,0,"C",NA,"C"
18,"O",1,1,2500,"O",NA,"NA_O"
18,"C",0,1,4000,"O",NA,"NA_O"
18,"C",0,1,5000,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"C",0,0.00833333333333333,5,"O",NA,"NA_O"
18,"O",0,1,15000,"O",NA,"NA_O"
18,"O",0,1,1500,"O",NA,"NA_O"
18,"O",0,1,2000,"O",NA,"NA_O"
18,"O",0,1,4000,"O",NA,"NA_O"
18,"C",0,0.926144,1500,"O",NA,"NA_O"
18,"C",0,1,1000,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"O",0,1,1500,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"O",0,1,2000,"O",NA,"NA_O"
18,"O",1,1,2500,"O",NA,"NA_O"
18,"O",0,1,1500,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"O",0,0,0,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"O",0,1,1500,"O",NA,"NA_O"
18,"O",0,1,2000,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"O",0,0,0,"O",NA,"NA_O"
18,"O",1,1,2500,"O",NA,"NA_O"
18,"O",0,1,700,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"O",0,1,2000,"O",NA,"NA_O"
18,"O",0,1,1000,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"O",0,1,1500,"O",NA,"NA_O"
18,"C",0,1,3500,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"C",0,1,2500,"O",NA,"NA_O"
18,"C",0,0,0,"O",NA,"NA_O"
18,"O",0,1,2000,"O",NA,"NA_O"
18,"C",0,1,3500,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"C",0,1,2000,"O",NA,"NA_O"
18,"O",1,1,2500,"O",NA,"NA_O"
18,"O",0,0,0,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"O",0,1,2500,"O",NA,"NA_O"
18,"C",0,1,1500,"O",NA,"NA_O"
18,"O",0,0,0,"O",NA,"NA_O"
18,"O",0,0,0,"O",NA,"NA_O"
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"O",NA,NA,NA,NA,NA,NA
18,"C",NA,NA,NA,NA,NA,NA
