Fiscal Year,Claim Number,Date of Claim,Company Code,Event Date Reported,BI Reserve,BI Paid,BI Collection,PD Reserve,PD Paid,PD Collection,Expense Reserve,Expense Paid,Expense Collection,Incurred Sum,CSH O/C Status Code
2001,001004181,2000-09-11,0003,2000-09-26,0.00,0.00,0.00,0.00,2008.08,0.00,0.00,0.00,0.00,2008.08,C
2001,001004182,2000-09-22,0003,2000-09-26,0.00,0.00,0.00,0.00,763.25,0.00,0.00,0.00,0.00,763.25,C
2001,001004183,2000-09-22,0003,2000-09-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004184,2000-09-25,0003,2000-09-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004185,2000-09-25,0003,2000-09-26,0.00,0.00,0.00,0.00,3200.00,0.00,0.00,608.50,0.00,3808.50,C
2001,001004186,2000-09-25,0003,2000-09-26,0.00,0.00,0.00,0.00,450.00,0.00,0.00,0.00,0.00,450.00,C
2001,001004187,2000-09-26,0003,2000-09-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004188,2000-09-26,0003,2000-09-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004194,2000-09-28,0003,2000-09-29,0.00,0.00,0.00,0.00,900.00,0.00,0.00,600.00,0.00,1500.00,C
2001,001004195,2000-09-19,0003,2000-09-20,0.00,19000.00,0.00,0.00,6175.67,0.00,0.00,6618.62,0.00,31794.29,C
2001,001004196,2000-08-30,0003,2000-09-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2421.69,0.00,2421.69,C
2001,001004197,2000-09-06,0003,2000-09-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004198,2000-09-11,0003,2000-09-13,0.00,0.00,0.00,0.00,1422.79,0.00,0.00,385.00,0.00,1807.79,C
2001,001004199,2000-09-12,0003,2000-09-15,0.00,0.00,0.00,0.00,704.95,0.00,0.00,542.50,0.00,1247.45,C
2001,001004200,2000-09-12,0003,2000-09-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,296.83,0.00,296.83,C
2001,001004202,2000-09-12,0003,2000-09-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.30,0.00,208.30,C
2001,001004203,2000-09-12,0003,2000-09-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217.40,0.00,217.40,C
2001,001004204,2000-09-12,0003,2000-09-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,331.48,0.00,331.48,C
2001,001004207,2000-09-07,0003,2000-09-28,0.00,0.00,0.00,0.00,422.25,0.00,0.00,0.00,0.00,422.25,C
2001,001004208,2000-09-15,0003,2000-09-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,601.70,0.00,601.70,C
2001,001004209,2000-09-19,0003,2000-09-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403.00,0.00,403.00,C
2001,001004210,2000-09-20,0003,2000-09-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,491.80,0.00,491.80,C
2001,001004211,2000-09-22,0003,2000-09-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,413.00,0.00,413.00,C
2001,001004214,2000-09-26,0003,2000-09-27,30000.00,0.00,0.00,500.00,0.00,0.00,4833.40,2758.69,0.00,38092.09,O
2001,001004215,2000-09-21,0003,2000-09-28,0.00,0.00,0.00,0.00,629.46,0.00,0.00,1071.10,0.00,1700.56,C
2001,001004216,2000-09-13,0003,2000-09-14,0.00,1000.00,0.00,0.00,5275.39,0.00,0.00,508.70,0.00,6784.09,C
2001,001004217,2000-09-14,0003,2000-09-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,868.42,0.00,868.42,C
2001,001004218,2000-09-21,0003,2000-09-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,386.00,0.00,386.00,C
2001,001004219,2000-09-25,0003,2000-09-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,327.30,0.00,327.30,C
2001,001004220,2000-09-25,0003,2000-09-27,0.00,0.00,0.00,0.00,248.26,0.00,0.00,415.30,0.00,663.56,C
2001,001004221,2000-09-25,0003,2000-09-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,779.83,0.00,779.83,C
2001,001004222,2000-09-26,0003,2000-09-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,329.25,0.00,329.25,C
2001,001004223,2000-08-27,0003,2000-09-22,0.00,0.00,0.00,0.00,495.00,0.00,0.00,593.00,0.00,1088.00,C
2001,001004224,2000-09-07,0003,2000-09-11,0.00,0.00,0.00,7091.25,0.00,7091.25,0.00,2065.00,0.00,2065.00,C
2001,001004225,2000-09-14,0003,2000-09-15,0.00,0.00,0.00,0.00,3000.00,0.00,0.00,507.16,0.00,3507.16,C
2001,001004226,2000-09-19,0003,2000-09-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,414.84,0.00,414.84,C
2001,001004227,2000-09-29,0003,2000-10-02,0.00,242.60,0.00,0.00,757.40,0.00,0.00,415.20,0.00,1415.20,C
2001,001004228,2000-09-19,0003,2000-09-21,0.00,0.00,0.00,0.00,2027.18,0.00,0.00,627.00,0.00,2654.18,C
2001,001004229,2000-09-25,0003,2000-09-26,0.00,1000.00,0.00,0.00,3068.73,0.00,0.00,1099.05,0.00,5167.78,C
2001,001004230,2000-09-20,0003,2000-09-21,0.00,0.00,0.00,0.00,728.50,0.00,0.00,461.00,0.00,1189.50,C
2001,001004231,2000-09-20,0003,2000-09-21,0.00,0.00,0.00,0.00,1286.93,0.00,0.00,445.45,0.00,1732.38,C
2001,001004232,2000-09-21,0003,2000-09-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,741.10,0.00,741.10,C
2001,001004233,2000-09-21,0003,2000-09-25,0.00,0.00,0.00,0.00,5980.90,0.00,0.00,467.10,0.00,6448.00,C
2001,001004234,2000-08-24,0003,2000-09-28,0.00,0.00,0.00,0.00,600.00,0.00,0.00,0.00,0.00,600.00,C
2001,001004235,2000-09-03,0003,2000-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001004236,2000-09-06,0003,2000-09-28,0.00,0.00,0.00,0.00,500.00,0.00,0.00,0.00,0.00,500.00,C
2001,001004237,2000-09-11,0003,2000-09-28,0.00,0.00,0.00,0.00,256.11,0.00,0.00,0.00,0.00,256.11,C
2001,001004238,2000-09-11,0003,2000-09-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004239,2000-09-12,0003,2000-09-28,0.00,0.00,0.00,0.00,713.39,0.00,0.00,0.00,0.00,713.39,C
2001,001004240,2000-09-14,0003,2000-09-18,0.00,0.00,0.00,0.00,750.00,0.00,0.00,530.75,0.00,1280.75,C
2001,001004241,2000-09-14,0003,2000-09-18,0.00,0.00,0.00,0.00,2387.37,0.00,0.00,0.00,0.00,2387.37,C
2001,001004244,2000-09-22,0003,2000-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004245,2000-09-14,0003,2000-09-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,621.35,0.00,621.35,C
2001,001004246,2000-09-14,0003,2000-09-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.60,0.00,27.60,C
2001,001004247,2000-09-18,0003,2000-09-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001004248,2000-09-18,0003,2000-09-25,0.00,0.00,0.00,0.00,12320.00,0.00,0.00,1281.85,0.00,13601.85,C
2001,001004249,2000-09-19,0003,2000-09-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001004250,2000-09-20,0003,2000-09-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,392.17,0.00,392.17,C
2001,001004251,2000-09-20,0003,2000-09-25,0.00,0.00,0.00,0.00,657.05,0.00,0.00,526.20,0.00,1183.25,C
2001,001004252,2000-09-21,0003,2000-09-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,749.75,0.00,749.75,C
2001,001004253,2000-09-21,0003,2000-09-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004254,2000-09-21,0003,2000-09-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,501.00,0.00,501.00,C
2001,001004255,2000-09-22,0003,2000-09-22,0.00,0.00,0.00,0.00,392.50,0.00,0.00,345.09,0.00,737.59,C
2001,001004256,2000-09-22,0003,2000-09-26,0.00,0.00,0.00,0.00,61.22,0.00,0.00,1172.13,0.00,1233.35,C
2001,001004257,2000-09-22,0003,2000-09-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1245.15,0.00,1245.15,C
2001,001004258,2000-09-22,0003,2000-09-25,0.00,1000.00,0.00,0.00,320.00,0.00,0.00,1084.95,0.00,2404.95,C
2001,001004259,2000-09-22,0003,2000-09-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001004260,2000-09-22,0003,2000-09-25,0.00,0.00,0.00,0.00,692.00,0.00,0.00,847.30,0.00,1539.30,C
2001,001004261,2000-09-22,0003,2000-09-26,10000.00,0.00,0.00,2372.22,1627.78,0.00,1612.00,888.00,0.00,16500.00,O
2001,001004262,2000-09-22,0003,2000-09-25,0.00,0.00,0.00,0.00,3995.70,0.00,0.00,1094.73,0.00,5090.43,C
2001,001004263,2000-09-22,0003,2000-09-25,0.00,0.00,0.00,1303.85,696.15,0.00,200.00,0.00,0.00,2200.00,O
2001,001004264,2000-09-24,0003,2000-09-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004265,2000-09-25,0003,2000-09-29,0.00,0.00,0.00,0.00,534.50,0.00,0.00,550.72,0.00,1085.22,C
2001,001004266,2000-09-25,0003,2000-09-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004267,2000-09-25,0003,2000-09-27,0.00,0.00,0.00,0.00,215.00,0.00,0.00,0.00,0.00,215.00,C
2001,001004268,2000-09-25,0003,2000-09-27,0.00,0.00,0.00,0.00,1058.62,0.00,0.00,632.61,0.00,1691.23,C
2001,001004269,2000-09-26,0003,2000-09-28,0.00,0.00,0.00,0.00,126.46,0.00,0.00,0.00,0.00,126.46,C
2001,001004270,2000-09-26,0003,2000-09-28,0.00,0.00,0.00,0.00,1562.56,0.00,0.00,679.48,0.00,2242.04,C
2001,001004271,2000-09-26,0003,2000-09-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,338.90,0.00,338.90,C
2001,001004272,2000-09-26,0003,2000-09-28,0.00,0.00,0.00,0.00,1507.31,0.00,0.00,663.98,0.00,2171.29,C
2001,001004273,2000-09-26,0003,2000-09-29,0.00,0.00,0.00,0.00,785.85,0.00,0.00,118.90,0.00,904.75,C
2001,001004274,2000-09-29,0003,2000-10-02,0.00,0.00,0.00,0.00,475.00,0.00,0.00,0.00,0.00,475.00,C
2001,001004275,2000-09-23,0003,2000-09-28,0.00,0.00,0.00,0.00,1675.00,0.00,0.00,0.00,0.00,1675.00,C
2001,001004276,2000-09-26,0003,2000-09-27,0.00,0.00,0.00,0.00,238.15,0.00,0.00,0.00,0.00,238.15,C
2001,001004277,2000-09-26,0003,2000-09-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004278,2000-09-26,0003,2000-09-27,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,500.00,0.00,2700.00,C
2001,001004279,2000-09-26,0003,2000-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004280,2000-09-26,0003,2000-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004281,2000-09-26,0003,2000-09-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,737.60,0.00,737.60,C
2001,001004282,2000-09-26,0003,2000-09-28,0.00,0.00,0.00,0.00,94.28,0.00,0.00,0.00,0.00,94.28,C
2001,001004283,2000-09-27,0003,2000-09-28,0.00,0.00,0.00,0.00,508.15,0.00,0.00,0.00,0.00,508.15,C
2001,001004284,2000-09-27,0003,2000-09-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004285,2000-09-27,0003,2000-09-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001004286,2000-09-27,0003,2000-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004287,2000-09-27,0003,2000-09-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004288,2000-09-27,0003,2000-09-29,0.00,0.00,0.00,0.00,849.04,0.00,0.00,385.00,0.00,1234.04,C
2001,001004289,2000-09-27,0003,2000-10-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004290,2000-09-27,0003,2000-09-28,0.00,6250.00,0.00,0.00,4798.53,0.00,0.00,1415.80,0.00,12464.33,C
2001,001004291,2000-09-28,0003,2000-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004292,2000-09-28,0003,2000-09-29,0.00,0.00,0.00,0.00,626.83,0.00,0.00,0.00,0.00,626.83,C
2001,001004293,2000-09-28,0003,2000-09-29,0.00,0.00,0.00,0.00,436.25,0.00,0.00,0.00,0.00,436.25,C
2001,001004294,2000-09-28,0003,2000-10-02,0.00,0.00,0.00,0.00,3094.87,0.00,0.00,462.00,0.00,3556.87,C
2001,001004295,2000-09-28,0003,2000-09-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,456.40,0.00,456.40,C
2001,001004296,2000-09-29,0003,2000-10-02,0.00,0.00,0.00,0.00,1270.00,0.00,0.00,0.00,0.00,1270.00,C
2001,001004297,2000-09-29,0003,2000-10-02,0.00,0.00,0.00,0.00,1452.05,0.00,0.00,583.00,0.00,2035.05,C
2001,001004298,2000-09-29,0003,2000-09-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004299,2000-09-29,0003,2000-10-02,0.00,0.00,0.00,0.00,1730.36,0.00,0.00,0.00,0.00,1730.36,C
2001,001004304,2000-09-25,0003,2000-10-03,0.00,0.00,0.00,0.00,1380.00,0.00,0.00,0.00,0.00,1380.00,C
2001,001004307,2000-10-02,0003,2000-10-03,0.00,0.00,0.00,0.00,3195.12,0.00,0.00,0.00,0.00,3195.12,C
2001,001004308,2000-09-27,0003,2000-09-28,0.00,0.00,0.00,0.00,1489.12,0.00,0.00,148.00,0.00,1637.12,C
2001,001004309,2000-10-04,0003,2000-10-04,0.00,0.00,0.00,0.00,1095.17,0.00,0.00,0.00,0.00,1095.17,C
2001,001004310,2000-09-27,0003,2000-10-04,0.00,0.00,0.00,0.00,2422.15,0.00,0.00,541.50,0.00,2963.65,C
2001,001004314,2000-10-03,0003,2000-10-06,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,25.00,C
2001,001004316,2000-10-04,0003,2000-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004317,2000-10-05,0003,2000-10-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,402.60,0.00,402.60,C
2001,001004322,2000-09-11,0003,2000-09-28,0.00,2000.00,0.00,0.00,10485.00,0.00,0.00,4345.45,0.00,16830.45,C
2001,001004326,2000-09-28,0003,2000-10-11,0.00,0.00,0.00,0.00,926.62,0.00,0.00,208.50,0.00,1135.12,C
2001,001004327,2000-09-05,0003,2000-10-11,0.00,0.00,0.00,0.00,1055.43,0.00,0.00,0.00,0.00,1055.43,C
2001,001004337,2000-10-02,0003,2000-10-03,0.00,0.00,0.00,0.00,346.44,0.00,0.00,0.00,0.00,346.44,C
2001,001004338,2000-09-21,0003,2000-10-04,0.00,0.00,0.00,0.00,792.00,0.00,0.00,467.00,0.00,1259.00,C
2001,001004339,2000-09-13,0003,2000-09-28,0.00,0.00,0.00,0.00,602.22,0.00,0.00,528.75,0.00,1130.97,C
2001,001004340,2000-09-21,0003,2000-09-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,250.00,C
2001,001004341,2000-09-22,0003,2000-09-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,250.00,C
2001,001004342,2000-09-27,0003,2000-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,395.60,0.00,395.60,C
2001,001004343,2000-09-27,0003,2000-09-28,0.00,3571.46,0.00,0.00,20272.60,5200.00,0.00,2789.54,0.00,21433.60,C
2001,001004344,2000-09-28,0003,2000-09-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,677.35,0.00,677.35,C
2001,001004345,2000-10-02,0003,2000-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,250.00,C
2001,001004346,2000-09-22,0003,2000-09-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203.71,0.00,203.71,C
2001,001004347,2000-09-26,0003,2000-10-04,0.00,0.00,0.00,0.00,537.78,0.00,0.00,248.65,0.00,786.43,C
2001,001004348,2000-09-28,0003,2000-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.15,0.00,291.15,C
2001,001004349,2000-09-28,0003,2000-10-04,0.00,0.00,0.00,0.00,180.40,0.00,0.00,352.00,0.00,532.40,C
2001,001004350,2000-09-28,0003,2000-10-02,0.00,3000.00,0.00,0.00,3629.57,0.00,0.00,1023.58,0.00,7653.15,C
2001,001004353,2000-09-29,0003,2000-10-04,0.00,0.00,0.00,0.00,344.35,0.00,0.00,0.00,0.00,344.35,C
2001,001004354,2000-10-02,0003,2000-10-03,0.00,0.00,0.00,0.00,2953.65,0.00,0.00,957.29,0.00,3910.94,C
2001,001004355,2000-10-02,0003,2000-10-04,0.00,0.00,0.00,0.00,2202.29,0.00,0.00,353.75,0.00,2556.04,C
2001,001004356,2000-10-02,0003,2000-10-03,0.00,2000.00,0.00,0.00,0.00,0.00,0.00,844.40,0.00,2844.40,C
2001,001004357,2000-10-02,0003,2000-10-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004358,2000-10-02,0003,2000-10-03,0.00,0.00,0.00,0.00,1219.93,0.00,0.00,0.00,0.00,1219.93,C
2001,001004359,2000-10-02,0003,2000-10-03,0.00,0.00,0.00,0.00,1575.00,0.00,0.00,0.00,0.00,1575.00,C
2001,001004361,2000-10-03,0003,2000-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004369,2000-09-27,0003,2000-10-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004370,2000-10-02,0003,2000-10-11,0.00,0.00,0.00,0.00,823.31,0.00,0.00,416.76,0.00,1240.07,C
2001,001004373,2000-10-03,0003,2000-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,657.20,0.00,657.20,C
2001,001004375,2000-10-03,0003,2000-10-04,0.00,0.00,0.00,0.00,17.50,0.00,0.00,0.00,0.00,17.50,C
2001,001004377,2000-10-04,0003,2000-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004378,2000-10-04,0003,2000-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004379,2000-09-29,0003,2000-10-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361.40,0.00,361.40,C
2001,001004380,2000-09-29,0003,2000-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,339.00,C
2001,001004382,2000-06-09,0003,2000-08-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.10,0.00,380.10,C
2001,001004383,2000-09-16,0003,2000-10-06,0.00,0.00,0.00,0.00,170.00,0.00,0.00,0.00,0.00,170.00,C
2001,001004384,2000-09-18,0003,2000-10-06,0.00,0.00,0.00,0.00,257.10,0.00,0.00,0.00,0.00,257.10,C
2001,001004385,2000-09-22,0003,2000-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.40,0.00,315.40,C
2001,001004386,2000-09-25,0003,2000-09-28,0.00,0.00,0.00,0.00,255.00,0.00,0.00,429.00,0.00,684.00,C
2001,001004387,2000-09-26,0003,2000-09-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001004388,2000-09-26,0003,2000-09-28,0.00,0.00,0.00,0.00,1003.52,0.00,0.00,498.25,0.00,1501.77,C
2001,001004389,2000-09-26,0003,2000-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396.02,0.00,396.02,C
2001,001004390,2000-09-27,0003,2000-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.60,0.00,152.60,C
2001,001004391,2000-09-28,0003,2000-10-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,413.00,0.00,413.00,C
2001,001004392,2000-09-28,0003,2000-10-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004393,2000-10-09,0003,2000-10-11,0.00,0.00,0.00,0.00,500.00,0.00,0.00,0.00,0.00,500.00,C
2001,001004394,2000-09-28,0003,2000-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001004395,2000-09-30,0003,2000-10-02,0.00,0.00,0.00,0.00,845.07,0.00,0.00,513.00,0.00,1358.07,C
2001,001004398,2000-10-02,0003,2000-10-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004399,2000-10-03,0003,2000-10-05,0.00,0.00,0.00,0.00,1385.52,0.00,0.00,0.00,0.00,1385.52,C
2001,001004400,2000-10-03,0003,2000-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,423.00,0.00,423.00,C
2001,001004402,2000-10-03,0003,2000-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004404,2000-10-04,0003,2000-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004411,2000-10-04,0003,2000-10-09,0.00,0.00,0.00,0.00,6341.85,0.00,0.00,182.50,0.00,6524.35,C
2001,001004412,2000-10-05,0003,2000-10-06,0.00,0.00,0.00,0.00,3967.83,0.00,0.00,0.00,0.00,3967.83,C
2001,001004417,2000-10-05,0003,2000-10-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390.10,0.00,390.10,C
2001,001004418,2000-10-05,0003,2000-10-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004420,2000-10-05,0003,2000-10-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,418.00,0.00,418.00,C
2001,001004424,2000-10-05,0003,2000-10-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,345.00,0.00,345.00,C
2001,001004425,2000-10-06,0003,2000-10-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001004426,2000-10-10,0003,2000-10-11,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,250.00,C
2001,001004427,2000-10-05,0003,2000-10-06,0.00,0.00,0.00,0.00,163.86,0.00,0.00,0.00,0.00,163.86,C
2001,001004431,2000-10-06,0003,2000-10-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004432,2000-10-06,0003,2000-10-10,0.00,0.00,0.00,0.00,195.11,0.00,0.00,0.00,0.00,195.11,C
2001,001004433,2000-10-06,0003,2000-10-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004434,2000-10-06,0003,2000-10-10,0.00,0.00,0.00,0.00,552.00,0.00,0.00,0.00,0.00,552.00,C
2001,001004435,2000-10-06,0003,2000-10-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004436,2000-10-09,0003,2000-10-10,0.00,0.00,0.00,0.00,1667.56,0.00,0.00,0.00,0.00,1667.56,C
2001,001004439,2000-08-17,0003,2000-09-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004440,2000-09-13,0003,2000-10-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,528.00,0.00,528.00,C
2001,001004441,2000-10-03,0003,2000-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,455.00,0.00,455.00,C
2001,001004442,2000-10-05,0003,2000-10-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.76,0.00,416.76,C
2001,001004443,2000-10-05,0003,2000-10-06,0.00,0.00,0.00,0.00,1621.76,0.00,0.00,440.52,0.00,2062.28,C
2001,001004444,2000-10-05,0003,2000-10-06,0.00,0.00,0.00,0.00,1225.58,0.00,0.00,841.30,0.00,2066.88,C
2001,001004445,2000-10-06,0003,2000-10-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,618.49,0.00,618.49,C
2001,001004446,2000-09-04,0003,2000-10-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004447,2000-09-09,0003,2000-10-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004448,2000-09-22,0003,2000-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,862.00,585.00,277.00,C
2001,001004449,2000-09-18,0003,2000-09-21,0.00,0.00,0.00,0.00,3250.00,0.00,0.00,1045.02,0.00,4295.02,C
2001,001004450,2000-09-27,0003,2000-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001004451,2000-09-27,0003,2000-10-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,425.00,0.00,425.00,C
2001,001004452,2000-09-28,0003,2000-09-29,30000.00,0.00,0.00,5244.23,6181.67,0.00,96.17,5241.59,0.00,46763.66,O
2001,001004453,2000-09-29,0003,2000-10-06,0.00,0.00,0.00,0.00,1890.03,0.00,0.00,0.00,0.00,1890.03,C
2001,001004454,2000-09-29,0003,2000-10-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001004455,2000-09-29,0003,2000-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,485.50,0.00,485.50,C
2001,001004456,2000-10-10,0003,2000-10-11,275000.00,0.00,0.00,2000.00,20000.00,0.00,3840.82,6159.18,0.00,307000.00,O
2001,001004457,2000-10-03,0003,2000-10-05,0.00,0.00,0.00,0.00,447.44,0.00,0.00,0.00,0.00,447.44,C
2001,001004458,2000-10-03,0003,2000-10-06,0.00,0.00,0.00,0.00,28462.02,0.00,0.00,771.15,0.00,29233.17,C
2001,001004459,2000-10-04,0003,2000-10-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.80,0.00,498.80,C
2001,001004460,2000-10-04,0003,2000-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,344.90,0.00,344.90,C
2001,001004461,2000-10-05,0003,2000-10-09,0.00,0.00,0.00,0.00,908.20,0.00,0.00,111.50,0.00,1019.70,C
2001,001004462,2000-10-05,0003,2000-10-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001004463,2000-10-05,0003,2000-10-06,0.00,0.00,0.00,0.00,4590.51,0.00,0.00,321.70,0.00,4912.21,C
