Fiscal Year,Claim Number,Date of Claim,Company Code,Event Date Reported,BI Reserve,BI Paid,BI Collection,PD Reserve,PD Paid,PD Collection,Expense Reserve,Expense Paid,Expense Collection,Incurred Sum,CSH O/C Status Code
2002,010703870,2001-07-11,0003,2001-07-12,0.00,1250.00,1250.00,0.00,3737.81,3737.81,0.00,81.25,81.25,0.00,C
2002,010703871,2001-06-18,0003,2001-07-24,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,250.00,C
2002,010703872,2001-07-16,0003,2001-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010703873,2001-07-17,0003,2001-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.50,0.00,498.50,C
2002,010703874,2001-07-17,0003,2001-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,636.25,0.00,636.25,C
2002,010703875,2001-07-17,0003,2001-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,392.70,0.00,392.70,C
2002,010703876,2001-07-17,0003,2001-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010703879,2001-07-18,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,326.40,0.00,326.40,C
2002,010703880,2001-07-18,0003,2001-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,395.14,0.00,395.14,C
2002,010703881,2001-07-18,0003,2001-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,0.00,400.00,C
2002,010703882,2001-07-25,0003,2001-07-27,0.00,0.00,0.00,0.00,1210.74,0.00,0.00,0.00,0.00,1210.74,C
2002,010703884,2001-07-16,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010703885,2001-07-13,0003,2001-07-16,0.00,210802.25,0.00,0.00,0.00,0.00,0.00,8773.62,0.00,219575.87,C
2002,010703886,2001-07-20,0003,2001-07-23,0.00,12000.00,0.00,0.00,7027.30,0.00,0.00,4563.80,0.00,23591.10,C
2002,010703887,2001-07-18,0003,2001-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010703888,2001-07-18,0003,2001-07-20,0.00,0.00,0.00,0.00,80.00,0.00,0.00,0.00,0.00,80.00,C
2002,010703889,2001-07-19,0003,2001-07-20,0.00,2000.00,0.00,0.00,3516.45,40.00,0.00,1170.91,0.00,6647.36,C
2002,010703890,2001-07-19,0003,2001-07-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396.35,0.00,396.35,C
2002,010703891,2001-07-19,0003,2001-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,434.80,0.00,434.80,C
2002,010703892,2001-07-19,0003,2001-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317.88,0.00,317.88,C
2002,010703893,2001-07-19,0003,2001-07-23,0.00,0.00,0.00,0.00,373.45,0.00,0.00,0.00,0.00,373.45,C
2002,010703894,2001-07-19,0003,2001-07-23,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,C
2002,010703895,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010703896,2001-07-20,0003,2001-07-23,0.00,1055.00,0.00,0.00,4808.66,7.00,0.00,1807.78,0.00,7664.44,C
2002,010703898,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010703899,2001-07-20,0003,2001-07-20,0.00,0.00,0.00,0.00,14.79,0.00,0.00,0.00,0.00,14.79,C
2002,010703911,2001-07-20,0003,2001-07-25,0.00,0.00,0.00,0.00,1214.69,0.00,0.00,0.00,0.00,1214.69,C
2002,010703919,2001-07-03,0003,2001-07-31,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,200.00,C
2002,010703939,2001-07-24,0003,2001-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,392.00,0.00,392.00,C
2002,010703952,2001-07-13,0003,2001-07-16,0.00,0.00,0.00,0.00,319.50,0.00,0.00,0.00,0.00,319.50,C
2002,010803970,2001-07-24,0003,2001-08-01,0.00,0.00,0.00,0.00,5200.94,0.00,0.00,217.00,0.00,5417.94,C
2002,010803973,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,1782.00,0.00,0.00,0.00,0.00,1782.00,C
2002,010803981,2001-07-05,0003,2001-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.50,0.00,448.50,C
2002,010803982,2001-07-05,0003,2001-07-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2002,010803983,2001-07-07,0003,2001-07-19,0.00,9000.00,0.00,0.00,4530.28,0.00,0.00,3055.23,0.00,16585.51,C
2002,010803984,2001-07-10,0003,2001-07-11,0.00,0.00,0.00,0.00,7580.22,0.00,0.00,691.96,0.00,8272.18,C
2002,010803985,2001-07-10,0003,2001-07-23,0.00,0.00,0.00,0.00,1749.13,0.00,0.00,494.50,0.00,2243.63,C
2002,010803986,2001-07-14,0003,2001-07-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,451.10,0.00,451.10,C
2002,010803987,2001-07-17,0003,2001-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335.00,0.00,335.00,C
2002,010803988,2001-07-18,0003,2001-07-23,0.00,0.00,0.00,0.00,7385.74,0.00,0.00,0.00,0.00,7385.74,C
2002,010803989,2001-07-19,0003,2001-07-24,0.00,0.00,0.00,0.00,1257.42,0.00,0.00,372.00,0.00,1629.42,C
2002,010803990,2001-07-24,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,507.50,0.00,507.50,C
2002,010803991,2001-07-24,0003,2001-07-25,0.00,0.00,0.00,0.00,559.04,0.00,0.00,0.00,0.00,559.04,C
2002,010803992,2001-07-24,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010803993,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,300.00,C
2002,010803994,2001-07-25,0003,2001-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,295.17,0.00,295.17,C
2002,010803995,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010803996,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010803997,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010803998,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1892.82,0.00,1892.82,C
2002,010803999,2001-07-27,0003,2001-07-30,0.00,8635.00,0.00,0.00,778.44,0.00,0.00,1877.63,0.00,11291.07,C
2002,010804000,2001-07-25,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804001,2001-07-16,0003,2001-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,522.77,0.00,522.77,C
2002,010804005,2001-07-28,0003,2001-07-31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804006,2001-07-23,0003,2001-07-25,0.00,41000.00,0.00,0.00,19497.57,0.00,0.00,2961.96,0.00,63459.53,C
2002,010804007,2001-07-28,0003,2001-08-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,356.30,0.00,356.30,C
2002,010804009,2001-07-12,0003,2001-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,401.21,0.00,401.21,C
2002,010804010,2001-07-12,0003,2001-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.75,0.00,315.75,C
2002,010804011,2001-07-12,0003,2001-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,472.00,0.00,472.00,C
2002,010804012,2001-07-13,0003,2001-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403.90,0.00,403.90,C
2002,010804013,2001-07-13,0003,2001-07-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,485.20,0.00,485.20,C
2002,010804014,2001-07-13,0003,2001-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,332.50,0.00,332.50,C
2002,010804015,2001-07-16,0003,2001-07-17,0.00,0.00,0.00,0.00,1283.87,0.00,0.00,518.75,0.00,1802.62,C
2002,010804016,2001-07-16,0003,2001-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1148.69,0.00,1148.69,C
2002,010804017,2001-07-16,0003,2001-07-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.80,0.00,110.80,C
2002,010804018,2001-07-16,0003,2001-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,346.35,0.00,346.35,C
2002,010804019,2001-07-17,0003,2001-07-19,0.00,0.00,0.00,0.00,565.00,0.00,0.00,0.00,0.00,565.00,C
2002,010804020,2001-07-17,0003,2001-07-19,0.00,0.00,0.00,0.00,5573.74,0.00,0.00,427.10,0.00,6000.84,C
2002,010804021,2001-07-17,0003,2001-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.95,0.00,211.95,C
2002,010804022,2001-07-17,0003,2001-07-18,0.00,0.00,0.00,0.00,2821.74,0.00,0.00,504.00,0.00,3325.74,C
2002,010804023,2001-07-17,0003,2001-07-24,0.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,45.00,C
2002,010804024,2001-07-17,0003,2001-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,398.00,0.00,398.00,C
2002,010804025,2001-07-18,0003,2001-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,864.55,0.00,864.55,C
2002,010804026,2001-07-18,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804027,2001-07-12,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804028,2001-07-19,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804029,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804031,2001-06-06,0003,2001-07-25,0.00,0.00,0.00,0.00,1100.00,0.00,0.00,0.00,0.00,1100.00,C
2002,010804032,2001-06-19,0003,2001-07-24,0.00,1300.00,0.00,0.00,0.00,0.00,0.00,572.40,0.00,1872.40,C
2002,010804033,2001-06-27,0003,2001-07-27,0.00,0.00,0.00,0.00,1868.20,0.00,0.00,860.62,0.00,2728.82,C
2002,010804034,2001-07-11,0003,2001-07-12,0.00,0.00,0.00,0.00,1204.79,0.00,0.00,677.70,0.00,1882.49,C
2002,010804035,2001-07-11,0003,2001-07-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2002,010804036,2001-07-12,0003,2001-07-16,0.00,8000.00,0.00,0.00,3000.00,0.00,0.00,4036.45,0.00,15036.45,C
2002,010804037,2001-07-19,0003,2001-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2002,010804038,2001-07-19,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804039,2001-07-19,0003,2001-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,300.00,C
2002,010804040,2001-07-19,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,386.70,0.00,386.70,C
2002,010804041,2001-07-20,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804042,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.28,0.00,460.28,C
2002,010804043,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,878.35,0.00,878.35,C
2002,010804044,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804045,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,4354.83,0.00,0.00,954.00,0.00,5308.83,C
2002,010804046,2001-07-20,0003,2001-07-24,0.00,0.00,0.00,0.00,272.00,0.00,0.00,0.00,0.00,272.00,C
2002,010804047,2001-07-20,0003,2001-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312.00,0.00,312.00,C
2002,010804048,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,310.00,0.00,310.00,C
2002,010804049,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,331.00,0.00,331.00,C
2002,010804050,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,1146.92,0.00,0.00,585.00,0.00,1731.92,C
2002,010804051,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,17630.81,0.00,0.00,785.08,0.00,18415.89,C
2002,010804052,2001-07-20,0003,2001-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1087.98,0.00,1087.98,C
2002,010804053,2001-07-22,0003,2001-07-24,0.00,63198.88,0.00,0.00,3921.27,0.00,0.00,14128.31,0.00,81248.46,C
2002,010804054,2001-07-23,0003,2001-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,419.96,0.00,419.96,C
2002,010804055,2001-07-23,0003,2001-07-23,0.00,0.00,0.00,0.00,802.69,0.00,0.00,380.68,0.00,1183.37,C
2002,010804056,2001-07-23,0003,2001-07-25,20000.00,0.00,0.00,0.00,0.00,0.00,13088.06,17222.15,0.00,50310.21,O
2002,010804057,2001-07-23,0003,2001-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804058,2001-07-23,0003,2001-07-25,0.00,0.00,0.00,0.00,1163.88,0.00,0.00,343.30,0.00,1507.18,C
2002,010804059,2001-07-23,0003,2001-07-24,0.00,0.00,0.00,0.00,493.70,0.00,0.00,386.50,0.00,880.20,C
2002,010804060,2001-07-23,0003,2001-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,810.31,0.00,810.31,C
2002,010804061,2001-07-23,0003,2001-07-24,0.00,0.00,0.00,0.00,220.50,0.00,0.00,0.00,0.00,220.50,C
2002,010804062,2001-07-23,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,482.75,0.00,482.75,C
2002,010804063,2001-07-23,0003,2001-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,549.00,0.00,549.00,C
2002,010804064,2001-07-23,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804065,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,300.00,C
2002,010804066,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,1115.43,0.00,0.00,455.72,0.00,1571.15,C
2002,010804067,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,3520.84,0.00,0.00,449.69,0.00,3970.53,C
2002,010804068,2001-07-26,0003,2001-07-31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,300.00,C
2002,010804069,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2002,010804070,2001-07-26,0003,2001-07-30,0.00,0.00,0.00,0.00,2910.82,0.00,0.00,811.26,0.00,3722.08,C
2002,010804071,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,671.38,0.00,671.38,C
2002,010804072,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,583.44,0.00,0.00,240.98,0.00,824.42,C
2002,010804073,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,1443.36,0.00,0.00,0.00,0.00,1443.36,C
2002,010804074,2001-07-27,0003,2001-07-31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804075,2001-07-27,0003,2001-07-31,0.00,0.00,0.00,0.00,690.00,0.00,0.00,0.00,0.00,690.00,C
2002,010804076,2001-07-27,0003,2001-07-31,0.00,0.00,0.00,0.00,918.06,0.00,0.00,0.00,0.00,918.06,C
2002,010804077,2001-07-27,0003,2001-07-31,0.00,0.00,0.00,0.00,2000.00,0.00,0.00,87.00,0.00,2087.00,C
2002,010804078,2001-07-30,0003,2001-08-01,0.00,0.00,0.00,0.00,685.66,0.00,0.00,529.10,0.00,1214.76,C
2002,010804086,2001-07-19,0003,2001-07-25,0.00,0.00,0.00,0.00,202.00,0.00,0.00,0.00,0.00,202.00,C
2002,010804092,2001-07-24,0003,2001-07-26,0.00,0.00,0.00,0.00,3880.68,0.00,0.00,0.00,0.00,3880.68,C
2002,010804105,2001-07-24,0003,2001-07-25,30000.00,0.00,0.00,0.00,0.00,0.00,5172.51,32817.51,0.00,67990.02,O
2002,010804106,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,334.37,0.00,334.37,C
2002,010804108,2001-07-23,0003,2001-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2002,010804109,2001-07-24,0003,2001-07-25,0.00,0.00,0.00,0.00,1144.64,0.00,0.00,0.00,0.00,1144.64,C
2002,010804110,2001-07-24,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804111,2001-07-24,0003,2001-07-26,0.00,0.00,0.00,0.00,1379.15,0.00,0.00,0.00,0.00,1379.15,C
2002,010804112,2001-07-24,0003,2001-07-25,0.00,0.00,0.00,0.00,729.49,0.00,0.00,0.00,0.00,729.49,C
2002,010804113,2001-07-24,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,337.35,0.00,337.35,C
2002,010804114,2001-07-24,0003,2001-07-26,0.00,0.00,0.00,0.00,438.83,0.00,0.00,0.00,0.00,438.83,C
2002,010804115,2001-07-24,0003,2001-07-25,0.00,0.00,0.00,0.00,1185.00,0.00,0.00,0.00,0.00,1185.00,C
2002,010804116,2001-07-24,0003,2001-07-26,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,50.00,C
2002,010804117,2001-07-24,0003,2001-07-26,0.00,0.00,0.00,0.00,1472.26,0.00,0.00,480.50,0.00,1952.76,C
2002,010804118,2001-07-24,0003,2001-07-26,0.00,0.00,0.00,0.00,2079.00,0.00,0.00,491.00,0.00,2570.00,C
2002,010804119,2001-07-25,0003,2001-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.68,0.00,210.68,C
2002,010804120,2001-07-25,0003,2001-07-30,0.00,0.00,0.00,0.00,2448.19,0.00,0.00,394.00,0.00,2842.19,C
2002,010804121,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,450.00,0.00,0.00,0.00,0.00,450.00,C
2002,010804122,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,420.00,0.00,0.00,0.00,0.00,420.00,C
2002,010804123,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,134.00,0.00,0.00,0.00,0.00,134.00,C
2002,010804124,2001-06-26,0003,2001-08-02,0.00,0.00,0.00,0.00,2466.84,0.00,0.00,0.00,0.00,2466.84,C
2002,010804125,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804126,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804127,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.90,0.00,289.90,C
2002,010804128,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328.90,0.00,328.90,C
2002,010804129,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,1747.44,0.00,0.00,395.08,0.00,2142.52,C
2002,010804130,2001-07-25,0003,2001-07-27,0.00,0.00,0.00,0.00,10750.00,0.00,0.00,505.00,0.00,11255.00,C
2002,010804131,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804132,2001-07-26,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804133,2001-07-26,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,562.25,0.00,562.25,C
2002,010804134,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,2077.96,0.00,0.00,71.50,0.00,2149.46,C
2002,010804135,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804136,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351.40,0.00,351.40,C
2002,010804137,2001-07-26,0003,2001-07-27,3838.74,23776.35,0.00,0.00,6845.72,0.00,2000.00,2121.64,0.00,38582.45,O
2002,010804138,2001-08-01,0003,2001-08-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,583.37,0.00,583.37,C
2002,010804139,2001-08-01,0003,2001-08-02,0.00,0.00,0.00,0.00,1200.00,0.00,0.00,448.35,0.00,1648.35,C
2002,010804140,2001-08-01,0003,2001-08-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,300.00,C
2002,010804141,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,1238.50,0.00,0.00,1387.20,0.00,2625.70,C
2002,010804142,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1045.75,0.00,1045.75,C
2002,010804145,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,1492.27,0.00,0.00,0.00,0.00,1492.27,C
2002,010804146,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.05,0.00,751.05,C
2002,010804147,2001-07-31,0003,2001-08-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,996.19,0.00,996.19,C
2002,010804148,2001-07-19,0003,2001-08-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804150,2001-07-13,0003,2001-08-01,0.00,0.00,0.00,0.00,987.66,0.00,0.00,396.50,0.00,1384.16,C
2002,010804153,2001-07-23,0003,2001-08-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,485.00,0.00,485.00,C
2002,010804154,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,250.00,C
2002,010804155,2001-07-26,0003,2001-07-31,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,40.00,C
2002,010804156,2001-07-26,0003,2001-07-31,0.00,0.00,0.00,0.00,6566.66,0.00,0.00,427.10,0.00,6993.76,C
2002,010804157,2001-07-26,0003,2001-08-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2002,010804158,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,586.00,0.00,586.00,C
2002,010804159,2001-07-30,0003,2001-08-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2002,010804160,2001-07-30,0003,2001-08-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2002,010804161,2001-07-30,0003,2001-07-31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804162,2001-07-30,0003,2001-07-31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,507.80,0.00,507.80,C
2002,010804163,2001-07-31,0003,2001-08-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2002,010804164,2001-08-01,0003,2001-08-02,0.00,0.00,0.00,0.00,1049.01,0.00,0.00,145.85,0.00,1194.86,C
2002,010804167,2001-08-01,0003,2001-08-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,250.00,C
2002,010804169,2001-06-07,0003,2001-08-02,0.00,0.00,0.00,0.00,953.93,0.00,0.00,0.00,0.00,953.93,C
2002,010804170,2001-07-28,0003,2001-07-31,0.00,0.00,0.00,0.00,362.57,0.00,0.00,0.00,0.00,362.57,C
2002,010804171,2001-07-31,0003,2001-08-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804172,2001-08-02,0003,2001-08-03,0.00,0.00,0.00,0.00,5252.50,0.00,0.00,672.49,0.00,5924.99,C
2002,010804179,2001-07-25,0003,2001-08-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804180,2001-07-30,0003,2001-08-02,0.00,0.00,0.00,0.00,485.00,0.00,0.00,0.00,0.00,485.00,C
2002,010804181,2001-07-24,0003,2001-07-27,0.00,0.00,0.00,0.00,452.30,0.00,0.00,0.00,0.00,452.30,C
2002,010804182,2001-07-25,0003,2001-07-26,0.00,0.00,0.00,0.00,120.50,0.00,0.00,0.00,0.00,120.50,C
2002,010804183,2001-07-26,0003,2001-08-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804184,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,250.00,C
2002,010804185,2001-07-26,0003,2001-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,279.70,0.00,279.70,C
2002,010804186,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,8862.50,0.00,0.00,503.90,0.00,9366.40,C
2002,010804187,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804188,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,6991.05,0.00,0.00,245.20,0.00,7236.25,C
2002,010804189,2001-07-27,0003,2001-07-30,0.00,0.00,0.00,0.00,1250.00,0.00,0.00,0.00,0.00,1250.00,C
2002,010804190,2001-07-30,0003,2001-08-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,534.46,0.00,534.46,C
2002,010804191,2001-07-30,0003,2001-08-02,0.00,0.00,0.00,0.00,256.44,0.00,0.00,0.00,0.00,256.44,C
2002,010804192,2001-07-30,0003,2001-08-01,0.00,0.00,0.00,0.00,500.00,0.00,0.00,0.00,0.00,500.00,C
2002,010804193,2001-07-05,0003,2001-08-02,0.00,0.00,0.00,0.00,4155.00,0.00,0.00,132.00,0.00,4287.00,C
2002,010804194,2001-07-19,0003,2001-07-27,0.00,125.00,0.00,0.00,1303.94,0.00,0.00,0.00,0.00,1428.94,C
2002,010804195,2001-07-19,0003,2001-08-06,0.00,0.00,0.00,0.00,684.94,0.00,0.00,85.50,0.00,770.44,C
2002,010804196,2001-08-01,0003,2001-08-06,0.00,0.00,0.00,0.00,493.76,0.00,0.00,0.00,0.00,493.76,C
2002,010804197,2001-08-03,0003,2001-08-06,0.00,0.00,0.00,0.00,1243.21,0.00,0.00,0.00,0.00,1243.21,C
2002,010804198,2001-07-30,0003,2001-07-31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2002,010804199,2001-07-31,0003,2001-08-01,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,934.05,0.00,1934.05,C
